"","revenue","cost.price","material.expenditures","labor.expenses","labor.costs","social.taxes","depreciation","other.expenditures","selling.expenses","management.expenses","full.cost.price","Income","other.i.e","net.profit","assets","capital.assets","fixed.assets","intangible.assets","current.assets","stock","raw.materials","unfinished.production","receivables","accounts.payable","cash","mobile.working.capital","short.term.investments","VAT.purchased","short.term.receivables","working.capital","charter.capital","short.term.liabilities","long.term.liabilities","borrowed.capital","revenue.of.the.future.periods","future.expenses","Dso","DSp","DSv","dDS","tax.on.profits","VAT","Social.tax","sector"
"814","0.016","0.007","0.004","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.008","0.006","0.000","0.006","0.035","0.002","0.001","0.000","0.031","0.001","0.001","0.000","0.029","0.010","0.003","0.002","0.003","0.000","0.029","0.030","0.023","0.012","0.000","0.009","0.000","0.000","0.004","0.013","0.007","0.004","0.001","0.002","0.001","0.000"
"815","0.012","0.010","0.003","0.002","0.001","0.000","0.001","0.001","0.000","0.000","0.007","0.004","0.000","0.004","0.040","0.002","0.001","0.000","0.022","0.001","0.001","0.001","0.035","0.009","0.004","0.001","0.004","0.000","0.040","0.026","0.028","0.006","0.000","0.008","0.000","0.000","0.003","0.014","0.007","0.007","0.002","0.002","0.001","0.000"
"816","0.014","0.010","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.007","0.005","0.000","0.004","0.033","0.002","0.001","0.000","0.032","0.001","0.001","0.000","0.027","0.009","0.004","0.001","0.003","0.000","0.026","0.032","0.033","0.007","0.000","0.011","0.000","0.000","0.003","0.011","0.007","0.006","0.001","0.002","0.001","0.000"
"817","0.013","0.007","0.002","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.008","0.005","0.000","0.004","0.040","0.002","0.001","0.000","0.048","0.002","0.001","0.000","0.031","0.008","0.003","0.002","0.003","0.000","0.022","0.023","0.023","0.008","0.000","0.009","0.000","0.000","0.002","0.014","0.006","0.006","0.001","0.002","0.001","0.000"
"818","0.011","0.010","0.003","0.002","0.002","0.000","0.001","0.002","0.000","0.000","0.009","0.005","0.000","0.003","0.033","0.002","0.001","0.000","0.048","0.001","0.001","0.001","0.030","0.009","0.004","0.001","0.003","0.000","0.028","0.024","0.029","0.009","0.000","0.008","0.000","0.000","0.003","0.016","0.009","0.006","0.001","0.002","0.001","0.000"
"819","0.011","0.008","0.004","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.011","0.007","0.000","0.003","0.031","0.002","0.001","0.000","0.033","0.002","0.001","0.000","0.024","0.007","0.004","0.001","0.003","0.000","0.022","0.023","0.029","0.009","0.000","0.009","0.000","0.000","0.004","0.014","0.009","0.005","0.001","0.001","0.000","0.000"
"820","0.012","0.009","0.003","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.009","0.006","0.000","0.004","0.032","0.002","0.001","0.000","0.040","0.001","0.001","0.000","0.030","0.009","0.003","0.002","0.003","0.000","0.032","0.027","0.022","0.012","0.000","0.009","0.000","0.000","0.004","0.012","0.007","0.006","0.001","0.002","0.001","0.000"
"821","0.012","0.007","0.003","0.003","0.002","0.000","0.002","0.001","0.000","0.000","0.007","0.006","0.000","0.004","0.038","0.002","0.001","0.000","0.039","0.001","0.001","0.000","0.024","0.007","0.004","0.001","0.003","0.000","0.027","0.026","0.039","0.008","0.000","0.007","0.000","0.000","0.004","0.012","0.006","0.005","0.001","0.002","0.001","0.000"
"822","0.013","0.006","0.003","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.008","0.005","0.000","0.004","0.032","0.002","0.001","0.000","0.033","0.001","0.001","0.000","0.030","0.011","0.006","0.002","0.003","0.000","0.024","0.018","0.036","0.012","0.000","0.009","0.000","0.000","0.006","0.012","0.005","0.006","0.001","0.002","0.001","0.000"
"823","0.013","0.008","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.011","0.006","0.000","0.004","0.037","0.002","0.001","0.000","0.055","0.001","0.001","0.000","0.025","0.009","0.004","0.001","0.002","0.000","0.026","0.035","0.029","0.007","0.000","0.007","0.000","0.000","0.003","0.014","0.008","0.007","0.001","0.002","0.001","0.000"
"824","0.016","0.009","0.004","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.007","0.005","0.000","0.004","0.050","0.001","0.001","0.000","0.038","0.002","0.001","0.001","0.029","0.009","0.003","0.001","0.004","0.000","0.022","0.025","0.030","0.009","0.000","0.007","0.000","0.000","0.003","0.014","0.006","0.006","0.001","0.002","0.000","0.000"
"825","0.012","0.006","0.004","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.009","0.004","0.000","0.003","0.037","0.002","0.001","0.000","0.036","0.001","0.001","0.000","0.035","0.010","0.004","0.001","0.003","0.000","0.031","0.025","0.039","0.009","0.000","0.009","0.000","0.000","0.004","0.015","0.009","0.006","0.001","0.002","0.001","0.000"
"826","0.014","0.009","0.003","0.004","0.002","0.001","0.001","0.001","0.000","0.000","0.008","0.006","0.000","0.005","0.037","0.002","0.001","0.000","0.033","0.001","0.001","0.001","0.029","0.013","0.004","0.001","0.003","0.000","0.028","0.035","0.022","0.008","0.000","0.006","0.000","0.000","0.005","0.011","0.006","0.005","0.001","0.002","0.001","0.000"
"827","0.011","0.008","0.003","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.010","0.005","0.000","0.004","0.034","0.002","0.001","0.000","0.028","0.001","0.001","0.000","0.021","0.007","0.004","0.001","0.003","0.000","0.032","0.024","0.036","0.008","0.000","0.007","0.000","0.000","0.004","0.014","0.006","0.005","0.001","0.002","0.001","0.000"
"828","0.013","0.008","0.004","0.002","0.002","0.001","0.002","0.001","0.000","0.000","0.006","0.005","0.000","0.003","0.041","0.001","0.001","0.000","0.043","0.001","0.001","0.000","0.034","0.008","0.003","0.001","0.003","0.000","0.028","0.024","0.034","0.008","0.000","0.008","0.000","0.000","0.006","0.017","0.008","0.006","0.001","0.002","0.001","0.000"
"829","0.013","0.008","0.003","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.007","0.005","0.000","0.004","0.040","0.002","0.001","0.000","0.035","0.002","0.001","0.000","0.034","0.009","0.003","0.001","0.003","0.000","0.029","0.028","0.026","0.008","0.000","0.010","0.000","0.000","0.005","0.012","0.008","0.006","0.002","0.001","0.001","0.000"
"830","0.007","0.007","0.004","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.008","0.005","0.000","0.003","0.038","0.002","0.001","0.000","0.042","0.001","0.001","0.000","0.033","0.008","0.004","0.001","0.004","0.000","0.025","0.029","0.037","0.010","0.000","0.010","0.000","0.000","0.004","0.012","0.007","0.005","0.001","0.002","0.001","0.000"
"831","0.017","0.008","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.009","0.005","0.000","0.004","0.046","0.002","0.001","0.000","0.031","0.001","0.001","0.000","0.025","0.010","0.004","0.002","0.004","0.000","0.020","0.024","0.030","0.008","0.000","0.009","0.000","0.000","0.004","0.013","0.008","0.008","0.001","0.001","0.001","0.000"
"832","0.013","0.008","0.003","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.009","0.004","0.000","0.004","0.044","0.002","0.001","0.000","0.023","0.001","0.001","0.000","0.023","0.007","0.005","0.001","0.003","0.000","0.027","0.023","0.032","0.010","0.000","0.007","0.000","0.000","0.004","0.013","0.010","0.007","0.001","0.002","0.001","0.000"
"833","0.017","0.009","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.007","0.004","0.000","0.004","0.030","0.002","0.001","0.000","0.038","0.001","0.001","0.000","0.030","0.008","0.004","0.001","0.002","0.000","0.026","0.026","0.037","0.009","0.000","0.007","0.000","0.000","0.004","0.019","0.008","0.006","0.001","0.002","0.001","0.000"
"834","0.014","0.007","0.002","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.009","0.005","0.000","0.005","0.036","0.002","0.001","0.000","0.043","0.001","0.001","0.000","0.027","0.007","0.003","0.001","0.003","0.000","0.024","0.026","0.029","0.008","0.000","0.011","0.000","0.000","0.005","0.014","0.007","0.006","0.001","0.002","0.001","0.000"
"835","0.013","0.008","0.004","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.010","0.007","0.000","0.004","0.035","0.002","0.001","0.000","0.037","0.002","0.001","0.000","0.023","0.007","0.004","0.001","0.003","0.000","0.031","0.033","0.031","0.006","0.000","0.010","0.000","0.000","0.004","0.014","0.008","0.005","0.001","0.002","0.001","0.000"
"836","0.015","0.007","0.005","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.007","0.007","0.000","0.004","0.038","0.002","0.001","0.000","0.040","0.001","0.001","0.001","0.028","0.009","0.004","0.002","0.003","0.000","0.024","0.036","0.029","0.008","0.000","0.008","0.000","0.000","0.004","0.011","0.007","0.006","0.001","0.002","0.001","0.000"
"837","0.012","0.008","0.003","0.003","0.002","0.001","0.001","0.002","0.000","0.000","0.009","0.005","0.000","0.004","0.030","0.002","0.001","0.000","0.034","0.001","0.001","0.000","0.025","0.009","0.004","0.001","0.003","0.000","0.025","0.028","0.025","0.007","0.000","0.006","0.000","0.000","0.004","0.017","0.006","0.005","0.001","0.002","0.001","0.000"
"838","0.014","0.010","0.004","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.009","0.006","0.000","0.004","0.038","0.002","0.001","0.000","0.034","0.001","0.001","0.000","0.027","0.010","0.004","0.001","0.003","0.000","0.035","0.034","0.030","0.008","0.000","0.009","0.000","0.000","0.004","0.014","0.007","0.007","0.001","0.002","0.001","0.000"
"839","0.014","0.008","0.002","0.003","0.001","0.000","0.001","0.001","0.000","0.000","0.009","0.005","0.000","0.004","0.033","0.002","0.001","0.000","0.030","0.001","0.001","0.000","0.032","0.011","0.004","0.001","0.004","0.000","0.028","0.028","0.028","0.006","0.000","0.008","0.000","0.000","0.003","0.016","0.007","0.006","0.001","0.002","0.000","0.000"
"840","0.015","0.011","0.003","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.008","0.005","0.000","0.004","0.031","0.002","0.001","0.000","0.033","0.002","0.001","0.000","0.029","0.007","0.003","0.001","0.003","0.000","0.034","0.021","0.020","0.008","0.000","0.010","0.000","0.000","0.004","0.011","0.006","0.005","0.001","0.002","0.001","0.000"
"841","0.010","0.009","0.003","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.009","0.007","0.000","0.003","0.050","0.002","0.001","0.000","0.032","0.001","0.001","0.000","0.024","0.011","0.004","0.001","0.003","0.000","0.020","0.025","0.027","0.009","0.000","0.008","0.000","0.000","0.005","0.012","0.008","0.006","0.001","0.002","0.000","0.000"
"842","0.011","0.008","0.003","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.009","0.005","0.000","0.003","0.033","0.002","0.001","0.000","0.030","0.002","0.001","0.000","0.025","0.008","0.005","0.002","0.002","0.000","0.025","0.034","0.027","0.007","0.000","0.009","0.000","0.000","0.004","0.013","0.007","0.006","0.001","0.002","0.001","0.000"
"843","0.013","0.008","0.003","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.007","0.006","0.000","0.003","0.037","0.002","0.001","0.000","0.027","0.002","0.001","0.000","0.025","0.007","0.004","0.001","0.003","0.000","0.023","0.031","0.029","0.010","0.000","0.010","0.000","0.000","0.004","0.011","0.009","0.005","0.001","0.002","0.000","0.000"
"844","0.015","0.006","0.003","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.009","0.005","0.000","0.004","0.041","0.002","0.001","0.000","0.035","0.001","0.001","0.000","0.026","0.006","0.003","0.002","0.003","0.000","0.023","0.021","0.033","0.009","0.000","0.007","0.000","0.000","0.005","0.011","0.007","0.006","0.001","0.002","0.001","0.000"
"845","0.010","0.007","0.003","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.006","0.004","0.000","0.005","0.039","0.002","0.001","0.000","0.042","0.002","0.001","0.000","0.031","0.009","0.002","0.001","0.003","0.000","0.022","0.030","0.027","0.008","0.000","0.009","0.000","0.000","0.004","0.013","0.005","0.004","0.002","0.003","0.001","0.000"
"846","0.013","0.010","0.003","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.008","0.006","0.000","0.003","0.046","0.002","0.002","0.000","0.042","0.002","0.001","0.001","0.022","0.009","0.004","0.001","0.003","0.000","0.035","0.023","0.035","0.007","0.000","0.009","0.000","0.000","0.004","0.015","0.006","0.004","0.001","0.002","0.001","0.000"
"847","0.015","0.009","0.002","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.009","0.006","0.000","0.004","0.047","0.002","0.001","0.000","0.033","0.001","0.001","0.000","0.021","0.010","0.004","0.001","0.002","0.000","0.022","0.022","0.027","0.006","0.000","0.008","0.000","0.000","0.005","0.012","0.005","0.005","0.001","0.002","0.001","0.000"
"848","0.013","0.009","0.003","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.010","0.006","0.000","0.004","0.048","0.002","0.001","0.000","0.040","0.001","0.001","0.000","0.026","0.007","0.003","0.001","0.003","0.000","0.027","0.027","0.029","0.010","0.000","0.007","0.000","0.000","0.004","0.013","0.007","0.006","0.001","0.002","0.001","0.000"
"849","0.011","0.007","0.004","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.008","0.005","0.000","0.003","0.041","0.002","0.001","0.000","0.046","0.001","0.001","0.000","0.035","0.009","0.005","0.001","0.003","0.000","0.029","0.026","0.041","0.009","0.000","0.009","0.000","0.000","0.004","0.017","0.006","0.006","0.001","0.002","0.001","0.000"
"850","0.013","0.011","0.003","0.002","0.003","0.001","0.001","0.001","0.000","0.000","0.008","0.004","0.000","0.003","0.043","0.002","0.001","0.000","0.044","0.002","0.001","0.000","0.026","0.009","0.005","0.001","0.003","0.000","0.028","0.032","0.039","0.009","0.000","0.007","0.000","0.000","0.005","0.015","0.007","0.004","0.001","0.001","0.001","0.000"
"851","0.010","0.006","0.003","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.009","0.005","0.000","0.004","0.038","0.002","0.001","0.000","0.034","0.001","0.001","0.000","0.028","0.008","0.004","0.001","0.003","0.000","0.028","0.035","0.036","0.008","0.000","0.010","0.000","0.000","0.004","0.013","0.006","0.006","0.001","0.002","0.001","0.000"
"852","0.011","0.007","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.008","0.006","0.000","0.004","0.041","0.002","0.001","0.000","0.025","0.001","0.001","0.000","0.028","0.009","0.004","0.002","0.003","0.000","0.026","0.025","0.028","0.007","0.000","0.012","0.000","0.000","0.004","0.016","0.006","0.006","0.001","0.003","0.001","0.000"
"853","0.011","0.007","0.002","0.002","0.002","0.001","0.001","0.002","0.000","0.000","0.007","0.005","0.000","0.003","0.040","0.002","0.002","0.000","0.033","0.001","0.001","0.000","0.033","0.009","0.004","0.001","0.003","0.000","0.034","0.028","0.030","0.008","0.000","0.007","0.000","0.000","0.004","0.012","0.008","0.006","0.001","0.001","0.001","0.000"
"854","0.013","0.006","0.003","0.002","0.001","0.000","0.001","0.001","0.000","0.000","0.012","0.004","0.000","0.005","0.032","0.002","0.001","0.000","0.038","0.002","0.001","0.000","0.033","0.006","0.004","0.001","0.003","0.000","0.031","0.025","0.036","0.009","0.000","0.007","0.000","0.000","0.005","0.018","0.009","0.005","0.001","0.002","0.001","0.000"
"855","0.013","0.010","0.003","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.007","0.004","0.000","0.003","0.037","0.002","0.001","0.000","0.041","0.001","0.001","0.000","0.023","0.006","0.005","0.002","0.004","0.000","0.026","0.033","0.024","0.010","0.000","0.009","0.000","0.000","0.004","0.015","0.009","0.004","0.001","0.002","0.001","0.000"
"856","0.009","0.009","0.003","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.009","0.006","0.000","0.004","0.040","0.001","0.001","0.000","0.036","0.001","0.001","0.000","0.022","0.009","0.004","0.001","0.003","0.000","0.024","0.027","0.025","0.007","0.000","0.010","0.000","0.000","0.004","0.013","0.007","0.006","0.001","0.001","0.001","0.000"
"857","0.010","0.007","0.005","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.010","0.005","0.000","0.003","0.041","0.002","0.001","0.000","0.030","0.001","0.001","0.001","0.030","0.007","0.003","0.001","0.004","0.000","0.027","0.020","0.024","0.007","0.000","0.007","0.000","0.000","0.003","0.013","0.007","0.007","0.002","0.002","0.001","0.000"
"858","0.017","0.009","0.004","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.009","0.004","0.000","0.003","0.032","0.002","0.001","0.000","0.036","0.001","0.001","0.000","0.024","0.009","0.005","0.001","0.003","0.000","0.026","0.024","0.027","0.010","0.000","0.008","0.000","0.000","0.005","0.011","0.006","0.008","0.002","0.002","0.000","0.000"
"859","0.017","0.009","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.009","0.005","0.000","0.004","0.030","0.002","0.001","0.000","0.033","0.002","0.001","0.001","0.030","0.008","0.005","0.001","0.004","0.000","0.027","0.033","0.030","0.010","0.000","0.009","0.000","0.000","0.004","0.012","0.009","0.007","0.001","0.002","0.001","0.000"
"860","0.014","0.007","0.003","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.008","0.004","0.000","0.005","0.037","0.002","0.001","0.000","0.032","0.002","0.001","0.000","0.024","0.009","0.004","0.002","0.003","0.000","0.025","0.026","0.030","0.011","0.000","0.010","0.000","0.000","0.004","0.012","0.007","0.007","0.001","0.002","0.001","0.000"
"861","0.011","0.010","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.008","0.006","0.000","0.004","0.040","0.002","0.001","0.000","0.033","0.001","0.001","0.000","0.027","0.008","0.003","0.001","0.003","0.000","0.025","0.028","0.030","0.007","0.000","0.007","0.000","0.000","0.005","0.014","0.006","0.006","0.001","0.002","0.001","0.000"
"862","0.014","0.006","0.002","0.002","0.002","0.000","0.002","0.002","0.000","0.000","0.009","0.005","0.000","0.004","0.037","0.002","0.001","0.000","0.040","0.001","0.001","0.000","0.027","0.008","0.004","0.001","0.003","0.000","0.025","0.027","0.024","0.010","0.000","0.006","0.000","0.000","0.003","0.013","0.006","0.006","0.001","0.002","0.001","0.000"
"863","0.013","0.012","0.003","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.007","0.004","0.000","0.004","0.037","0.002","0.001","0.000","0.036","0.001","0.001","0.000","0.022","0.008","0.004","0.001","0.002","0.000","0.021","0.023","0.031","0.009","0.000","0.008","0.000","0.000","0.004","0.014","0.004","0.005","0.002","0.001","0.000","0.000"
